timestamp,user,source_host,destination_host,event_type,status,protocol,port,bytes_out,command,asset_criticality,label
764281,U293@DOM1,C17693,C883,auth,success,NTLM,,0,,medium,1
764284,U1480@DOM1,C17693,C1191,auth,success,NTLM,,0,,medium,1
764310,U1480@DOM1,C17693,C5653,auth,success,NTLM,,0,,medium,1
764405,U293@DOM1,C17693,C633,auth,success,NTLM,,0,,medium,1
764522,U1480@DOM1,C17693,C1183,auth,success,NTLM,,0,,medium,1
764561,U293@DOM1,C17693,C2844,auth,success,NTLM,,0,,medium,1
764570,U1480@DOM1,C17693,C1776,auth,success,NTLM,,0,,medium,1
764595,U1480@DOM1,C17693,C464,auth,success,NTLM,,0,,medium,1
764673,U293@DOM1,C17693,C5453,auth,success,NTLM,,0,,medium,1
764752,U293@DOM1,C17693,C4161,auth,success,NTLM,,0,,medium,1
764784,U1480@DOM1,C17693,C2010,auth,success,NTLM,,0,,medium,0
764900,U293@DOM1,C17693,C513,auth,success,NTLM,,0,,medium,1
764929,U1480@DOM1,C17693,C1,auth,success,NTLM,,0,,medium,1
764943,U1480@DOM1,C17693,C1776,auth,success,NTLM,,0,,medium,1
765016,U293@DOM1,C17693,C1215,auth,success,NTLM,,0,,medium,1
765031,U1480@DOM1,C17693,C815,auth,success,NTLM,,0,,medium,0
765175,U293@DOM1,C17693,C2849,auth,success,NTLM,,0,,medium,1
765231,U1480@DOM1,C17693,C2012,auth,success,NTLM,,0,,medium,1
765278,U293@DOM1,C17693,C3455,auth,success,NTLM,,0,,medium,1
765488,U293@DOM1,C17693,C4159,auth,success,NTLM,,0,,medium,1
765550,U3635@DOM1,C17693,C8104,auth,fail,NTLM,,0,,medium,0
765628,U3635@DOM1,C17693,C8104,auth,fail,NTLM,,0,,medium,0
765655,U162@DOM1,C17693,C3997,auth,success,NTLM,,0,,medium,0
765694,U162@DOM1,C17693,C5183,auth,success,NTLM,,0,,medium,0
765776,U162@DOM1,C17693,C1006,auth,success,NTLM,,0,,medium,1
765788,U162@DOM1,C17693,C92,auth,success,NTLM,,0,,medium,1
765804,U162@DOM1,C17693,C3147,auth,success,NTLM,,0,,medium,0
765805,U293@DOM1,C17693,C801,auth,success,NTLM,,0,,medium,1
765817,U162@DOM1,C17693,C1022,auth,success,NTLM,,0,,medium,1
765828,U162@DOM1,C17693,C2913,auth,success,NTLM,,0,,medium,0
765877,U162@DOM1,C17693,C808,auth,success,NTLM,,0,,medium,0
765898,U314@DOM1,C17693,C18106,auth,fail,NTLM,,0,,medium,0
765912,U314@DOM1,C17693,C1086,auth,fail,NTLM,,0,,medium,0
765918,U162@DOM1,C17693,C5489,auth,success,NTLM,,0,,medium,0
765934,U314@DOM1,C17693,C2914,auth,success,NTLM,,0,,medium,1
765953,U162@DOM1,C17693,C2198,auth,success,NTLM,,0,,medium,0
765960,U293@DOM1,C17693,C11039,auth,success,NTLM,,0,,medium,1
766132,U293@DOM1,C17693,C1737,auth,success,NTLM,,0,,medium,1
766150,U293@DOM1,C17693,C1710,auth,success,NTLM,,0,,medium,1
766164,U293@DOM1,C17693,C231,auth,success,NTLM,,0,,medium,1
766183,U293@DOM1,C17693,C395,auth,success,NTLM,,0,,medium,1
766230,U314@DOM1,C17693,C1117,auth,fail,NTLM,,0,,medium,0
766534,U162@DOM1,C17693,C3435,auth,success,NTLM,,0,,medium,1
766588,U162@DOM1,C17693,C3435,auth,success,NTLM,,0,,medium,1
766788,U66@DOM1,C17693,C3435,auth,success,NTLM,,0,,medium,1
766846,U66@DOM1,C17693,C61,auth,success,NTLM,,0,,medium,1
766856,U1164@DOM1,C17693,C8221,auth,fail,NTLM,,0,,medium,0
766879,U1164@DOM1,C17693,C2091,auth,success,NTLM,,0,,medium,1
767001,U66@DOM1,C17693,C307,auth,success,NTLM,,0,,medium,1
767180,U66@DOM1,C17693,C3699,auth,success,NTLM,,0,,medium,1
767187,U2837@DOM1,C17693,C395,auth,success,NTLM,,0,,medium,1
767195,U2837@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
767205,U2837@DOM1,C17693,C1784,auth,success,NTLM,,0,,medium,1
767225,U2837@DOM1,C17693,C1784,auth,success,NTLM,,0,,medium,1
767233,U2837@DOM1,C17693,C8490,auth,success,NTLM,,0,,medium,1
767238,U2837@DOM1,C17693,C1484,auth,success,NTLM,,0,,medium,1
767246,U2837@DOM1,C17693,C89,auth,success,NTLM,,0,,medium,1
767288,U66@DOM1,C17693,C3755,auth,success,NTLM,,0,,medium,1
767289,U7394@DOM1,C17693,C492,auth,success,NTLM,,0,,medium,1
767300,U7394@DOM1,C17693,C1797,auth,success,NTLM,,0,,medium,1
767320,U7394@DOM1,C17693,C1797,auth,success,NTLM,,0,,medium,1
767445,U4353@DOM1,C17693,C801,auth,success,NTLM,,0,,medium,1
767563,U737@DOM1,C18025,C1065,auth,fail,NTLM,,0,,medium,0
767567,U825@DOM1,C18025,C2651,auth,success,NTLM,,0,,medium,0
767592,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
767593,U737@DOM1,C18025,C1065,auth,fail,NTLM,,0,,medium,0
767599,U737@DOM1,C18025,C743,auth,success,NTLM,,0,,medium,0
767813,U66@DOM1,C17693,C2944,auth,success,NTLM,,0,,medium,1
767865,U4353@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
767893,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
767944,U4353@DOM1,C17693,C21873,auth,success,NTLM,,0,,medium,0
768006,U1048@DOM1,C17693,C12320,auth,success,NTLM,,0,,medium,1
768058,U4353@DOM1,C17693,C21873,auth,success,NTLM,,0,,medium,0
768082,U8777@DOM1,C17693,C1710,auth,fail,NTLM,,0,,medium,0
768096,U8777@DOM1,C17693,C1710,auth,fail,NTLM,,0,,medium,0
768120,U114@DOM1,C17693,C1710,auth,fail,NTLM,,0,,medium,0
768162,U4353@DOM1,C17693,C17052,auth,success,NTLM,,0,,medium,0
768220,U4353@DOM1,C17693,C17052,auth,success,NTLM,,0,,medium,0
768223,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
768235,U114@DOM1,C17693,C1269,auth,fail,NTLM,,0,,medium,0
768250,U114@DOM1,C17693,C429,auth,fail,NTLM,,0,,medium,0
768373,U4353@DOM1,C17693,C20624,auth,success,NTLM,,0,,medium,0
768404,U66@DOM1,C17693,C2196,auth,success,NTLM,,0,,medium,1
768449,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
768546,U4353@DOM1,C17693,C17860,auth,success,NTLM,,0,,medium,1
768556,U66@DOM1,C17693,C306,auth,success,NTLM,,0,,medium,1
768634,U66@DOM1,C17693,C306,auth,success,NTLM,,0,,medium,1
768636,U5254@DOM1,C17693,C12320,auth,success,NTLM,,0,,medium,1
768646,U4353@DOM1,C17693,C21873,auth,success,NTLM,,0,,medium,0
768664,U4353@DOM1,C17693,C21873,auth,success,NTLM,,0,,medium,0
768685,U4353@DOM1,C17693,C17776,auth,success,NTLM,,0,,medium,1
768742,U66@DOM1,C17693,C1944,auth,success,NTLM,,0,,medium,1
768801,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
768832,U995@DOM1,C17693,C3173,auth,success,NTLM,,0,,medium,1
768847,U995@DOM1,C17693,C2058,auth,success,NTLM,,0,,medium,1
768858,U995@DOM1,C17693,C9694,auth,fail,NTLM,,0,,medium,0
769006,U1048@DOM1,C17693,C231,auth,fail,NTLM,,0,,medium,0
769014,U1048@DOM1,C17693,C706,auth,fail,NTLM,,0,,medium,0
769022,U8601@DOM1,C17693,C636,auth,success,NTLM,,0,,medium,1
769027,U1048@DOM1,C17693,C2846,auth,fail,NTLM,,0,,medium,0
769067,U1048@DOM1,C17693,C2846,auth,success,NTLM,,0,,medium,1
769069,U5254@DOM1,C17693,C636,auth,success,NTLM,,0,,medium,1
769094,U66@DOM1,C17693,C1732,auth,success,NTLM,,0,,medium,1
769149,U1048@DOM1,C17693,C2846,auth,success,NTLM,,0,,medium,1
769352,U66@DOM1,C17693,C1028,auth,success,NTLM,,0,,medium,1
769431,U1048@DOM1,C17693,C231,auth,success,NTLM,,0,,medium,1
769440,U1048@DOM1,C17693,C706,auth,success,NTLM,,0,,medium,1
769461,U1048@DOM1,C17693,C7464,auth,success,NTLM,,0,,medium,1
769507,U66@DOM1,C17693,C1823,auth,success,NTLM,,0,,medium,1
769626,U1048@DOM1,C17693,C13713,auth,success,NTLM,,0,,medium,1
769638,U66@DOM1,C17693,C779,auth,success,NTLM,,0,,medium,1
769751,U66@DOM1,C17693,C3305,auth,success,NTLM,,0,,medium,1
769822,U1048@DOM1,C17693,C20455,auth,success,NTLM,,0,,medium,1
769933,U66@DOM1,C17693,C1952,auth,success,NTLM,,0,,medium,1
770056,U66@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
770071,U1048@DOM1,C17693,C2519,auth,fail,NTLM,,0,,medium,0
770085,U1048@DOM1,C17693,C2519,auth,fail,NTLM,,0,,medium,0
770089,U66@DOM1,C17693,C2737,auth,success,NTLM,,0,,medium,0
770115,U7375@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
770138,U737@DOM1,C17693,C7597,auth,success,NTLM,,0,,medium,1
770157,U737@DOM1,C18025,C457,auth,success,NTLM,,0,,medium,0
770158,U737@DOM1,C18025,C743,auth,success,NTLM,,0,,medium,0
770188,U737@DOM1,C18025,C457,auth,success,NTLM,,0,,medium,0
770222,U9763@DOM1,C17693,C11178,auth,success,NTLM,,0,,medium,1
770387,U7375@DOM1,C17693,C1415,auth,success,NTLM,,0,,medium,1
770435,U66@DOM1,C17693,C1881,auth,success,NTLM,,0,,medium,0
770512,U4448@DOM1,C17693,C11178,auth,success,NTLM,,0,,medium,1
770601,U7375@DOM1,C17693,C636,auth,success,NTLM,,0,,medium,1
770651,U66@DOM1,C17693,C765,auth,success,NTLM,,0,,medium,1
770726,U7375@DOM1,C17693,C7782,auth,success,NTLM,,0,,medium,1
770753,U4448@DOM1,C17693,C3774,auth,success,NTLM,,0,,medium,0
770816,U66@DOM1,C17693,C92,auth,success,NTLM,,0,,medium,1
770870,U7375@DOM1,C17693,C21946,auth,success,NTLM,,0,,medium,1
770932,U7375@DOM1,C17693,C143,auth,success,NTLM,,0,,medium,1
770950,U66@DOM1,C17693,C742,auth,success,NTLM,,0,,medium,1
771133,U7375@DOM1,C17693,C1626,auth,success,NTLM,,0,,medium,1
771134,U4448@DOM1,C17693,C1555,auth,success,NTLM,,0,,medium,1
771332,U66@DOM1,C17693,C3017,auth,success,NTLM,,0,,medium,0
771340,U9763@DOM1,C17693,C353,auth,success,NTLM,,0,,medium,1
771380,U9763@DOM1,C17693,C1089,auth,success,NTLM,,0,,medium,1
771393,U9763@DOM1,C17693,C2057,auth,success,NTLM,,0,,medium,1
771401,U9763@DOM1,C17693,C1503,auth,success,NTLM,,0,,medium,1
771443,U4448@DOM1,C17693,C1503,auth,success,NTLM,,0,,medium,1
771463,U4448@DOM1,C17693,C400,auth,success,NTLM,,0,,medium,1
771543,U66@DOM1,C17693,C3938,auth,success,NTLM,,0,,medium,0
771615,U4448@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
771631,U4448@DOM1,C17693,C1549,auth,success,NTLM,,0,,medium,1
771870,U66@DOM1,C17693,C1646,auth,success,NTLM,,0,,medium,0
771890,U66@DOM1,C17693,C2481,auth,success,NTLM,,0,,medium,0
772122,U66@DOM1,C17693,C2069,auth,success,NTLM,,0,,medium,0
772173,U6691@DOM1,C17693,C1096,auth,fail,NTLM,,0,,medium,0
772253,U66@DOM1,C17693,C5653,auth,success,NTLM,,0,,medium,1
772570,U66@DOM1,C17693,C2508,auth,success,NTLM,,0,,medium,0
772593,U66@DOM1,C17693,C2508,auth,success,NTLM,,0,,medium,0
772715,U66@DOM1,C17693,C5653,auth,success,NTLM,,0,,medium,1
772728,U218@DOM1,C17693,C824,auth,fail,NTLM,,0,,medium,0
772864,U66@DOM1,C17693,C398,auth,success,NTLM,,0,,medium,1
772906,U218@DOM1,C17693,C3755,auth,success,NTLM,,0,,medium,1
772910,U66@DOM1,C17693,C2707,auth,success,NTLM,,0,,medium,0
772934,U218@DOM1,C17693,C2079,auth,success,NTLM,,0,,medium,1
772964,U218@DOM1,C17693,C1936,auth,success,NTLM,,0,,medium,1
773121,U4112@DOM1,C17693,C708,auth,fail,NTLM,,0,,medium,0
773132,U4112@DOM1,C17693,C9958,auth,fail,NTLM,,0,,medium,0
773143,U4112@DOM1,C17693,C1611,auth,success,NTLM,,0,,medium,1
773153,U4112@DOM1,C17693,C3758,auth,success,NTLM,,0,,medium,1
773163,U4112@DOM1,C17693,C10794,auth,fail,NTLM,,0,,medium,0
773270,U4978@DOM1,C17693,C12116,auth,success,NTLM,,0,,medium,1
773301,U66@DOM1,C17693,C1881,auth,success,NTLM,,0,,medium,0
773387,U4978@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
773689,U8840@DOM1,C17693,C3037,auth,fail,NTLM,,0,,medium,0
773868,U66@DOM1,C17693,C1881,auth,success,NTLM,,0,,medium,0
773961,U66@DOM1,C17693,C765,auth,success,NTLM,,0,,medium,1
774180,U66@DOM1,C17693,C1710,auth,success,NTLM,,0,,medium,1
774214,U66@DOM1,C17693,C1966,auth,success,NTLM,,0,,medium,1
774246,U66@DOM1,C17693,C19646,auth,fail,NTLM,,0,,medium,0
774452,U66@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
774492,U162@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
774514,U218@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
830008,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
830008,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830008,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
830011,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830011,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830011,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830011,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
830012,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
830012,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830012,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
830012,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830012,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830013,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830013,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830013,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
830014,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830026,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
830026,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
830026,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
830028,U3486@DOM1,C22409,C743,auth,success,Kerberos,,0,,medium,0
830043,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830043,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
830045,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
830045,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830045,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830045,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830046,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830046,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830046,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
830047,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830048,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
830048,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830052,U3486@DOM1,C22409,C585,auth,success,Kerberos,,0,,medium,0
830052,U3486@DOM1,C22409,C585,auth,success,?,,0,,medium,0
830057,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
830058,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
830058,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
830067,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830075,U3486@DOM1,C22409,C585,auth,success,?,,0,,medium,0
830195,U3486@DOM1,C22409,C586,auth,success,Kerberos,,0,,medium,0
830196,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830248,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830342,U3486@DOM1,C22409,C586,auth,success,Kerberos,,0,,medium,0
830548,U1653@DOM1,C22409,C754,auth,success,NTLM,,0,,medium,1
830549,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830550,U1653@DOM1,C22409,C754,auth,success,NTLM,,0,,medium,1
830553,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830554,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830578,U1653@DOM1,C22409,C754,auth,success,NTLM,,0,,medium,1
830579,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830580,U1653@DOM1,C22409,C754,auth,success,NTLM,,0,,medium,1
830597,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
830598,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830598,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
830598,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
830598,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
830598,U3486@DOM1,C22409,C586,auth,success,Kerberos,,0,,medium,0
830598,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830599,U3486@DOM1,C22409,C586,auth,success,Kerberos,,0,,medium,0
830600,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830600,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
830600,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830600,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830601,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830602,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
830602,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830603,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
830603,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
830603,U3486@DOM1,C22409,C743,auth,success,Kerberos,,0,,medium,0
830604,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
830606,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830608,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830612,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830634,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830635,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830645,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830645,U3486@DOM1,C22409,C586,auth,success,Kerberos,,0,,medium,0
830649,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
830649,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830650,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830650,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830650,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
830650,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
830651,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
830651,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830651,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
830652,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
830654,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
830654,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
830655,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
830660,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830661,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830662,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
830685,U3486@DOM1,C22409,C586,auth,success,?,,0,,medium,0
830821,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830822,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830822,U1653@DOM1,C22409,C754,auth,success,NTLM,,0,,medium,1
830868,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
830869,U1653@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1065626,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
1065627,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1065627,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
1065627,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
1065628,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
1065628,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
1065632,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1065633,U3486@DOM1,C22409,C743,auth,success,Kerberos,,0,,medium,0
1065639,U3486@DOM1,C22409,C585,auth,success,Kerberos,,0,,medium,0
1065645,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
1065645,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1065646,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1065646,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
1065646,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
1065647,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
1065647,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
1065647,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
1065648,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
1065648,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
1065648,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
1065651,U3486@DOM1,C22409,C585,auth,success,?,,0,,medium,0
1065666,U3486@DOM1,C22409,C625,auth,success,Kerberos,,0,,medium,0
1066394,U66@DOM1,C17693,C3610,auth,success,NTLM,,0,,medium,1
1066400,U3486@DOM1,C22409,C2651,auth,success,Kerberos,,0,,medium,0
1066435,U3486@DOM1,C22409,C2651,auth,success,?,,0,,medium,0
1066450,U66@DOM1,C17693,C19646,auth,fail,NTLM,,0,,medium,0
1066462,U66@DOM1,C17693,C1036,auth,fail,NTLM,,0,,medium,0
1066725,U66@DOM1,C17693,C881,auth,success,NTLM,,0,,medium,1
1066734,U66@DOM1,C17693,C1482,auth,success,NTLM,,0,,medium,1
1066786,U66@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
1066849,U66@DOM1,C17693,C2489,auth,success,NTLM,,0,,medium,0
1067357,U66@DOM1,C17693,C1881,auth,success,NTLM,,0,,medium,0
1067617,U66@DOM1,C17693,C4998,auth,success,NTLM,,0,,medium,0
1067758,U3486@DOM1,C22409,C743,auth,success,Kerberos,,0,,medium,0
1067763,U66@DOM1,C17693,C2762,auth,success,NTLM,,0,,medium,0
1067954,U66@DOM1,C17693,C2344,auth,success,NTLM,,0,,medium,0
1068217,U66@DOM1,C17693,C3015,auth,success,NTLM,,0,,medium,0
1068312,U12@DOM1,C17693,C366,auth,success,NTLM,,0,,medium,1
1068390,U66@DOM1,C17693,C3813,auth,success,NTLM,,0,,medium,1
1068507,U66@DOM1,C17693,C4610,auth,success,NTLM,,0,,medium,1
1068638,U66@DOM1,C17693,C626,auth,success,NTLM,,0,,medium,1
1068692,U66@DOM1,C17693,C626,auth,success,NTLM,,0,,medium,1
1068753,U66@DOM1,C17693,C626,auth,success,NTLM,,0,,medium,1
1068810,U66@DOM1,C17693,C1191,auth,success,NTLM,,0,,medium,1
1068878,U3486@DOM1,C22409,C22408,auth,success,?,,0,,medium,0
1068878,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1068879,U3486@DOM1,C22409,C22409,auth,success,?,,0,,medium,0
1068879,U3486@DOM1,C22409,C22409,auth,success,Negotiate,,0,,medium,0
1068887,U12@DOM1,C17693,C368,auth,success,NTLM,,0,,medium,1
1069035,U66@DOM1,C17693,C1006,auth,success,NTLM,,0,,medium,1
1069304,U66@DOM1,C17693,C3413,auth,success,NTLM,,0,,medium,0
1069375,U3486@DOM1,C22409,C1877,auth,success,?,,0,,medium,0
1069375,U3486@DOM1,C22409,C5463,auth,success,?,,0,,medium,0
1069451,U3486@DOM1,C22409,C2553,auth,success,?,,0,,medium,0
1069451,U3486@DOM1,C22409,C743,auth,success,?,,0,,medium,0
1069453,U3486@DOM1,C22409,C743,auth,success,Kerberos,,0,,medium,0
1069514,U3486@DOM1,C22409,C585,auth,success,?,,0,,medium,0
1069514,U3486@DOM1,C22409,C585,auth,success,Kerberos,,0,,medium,0
1069541,U3486@DOM1,C22409,C585,auth,success,?,,0,,medium,0
1069705,U66@DOM1,C17693,C3430,auth,success,NTLM,,0,,medium,0
1069849,U66@DOM1,C17693,C2472,auth,success,NTLM,,0,,medium,0
1069965,U66@DOM1,C17693,C3755,auth,success,NTLM,,0,,medium,1
1070004,U1723@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070020,U1723@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070026,U1723@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070048,U737@DOM1,C18025,C743,auth,success,NTLM,,0,,medium,0
1070049,U737@DOM1,C18025,C585,auth,success,NTLM,,0,,medium,0
1070049,U737@DOM1,C18025,C528,auth,success,NTLM,,0,,medium,0
1070066,U4448@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070076,U4448@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070100,U5254@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070107,U66@DOM1,C17693,C398,auth,success,NTLM,,0,,medium,1
1070146,U3635@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070182,U2575@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070196,U66@DOM1,C17693,C1152,auth,success,NTLM,,0,,medium,0
1070204,U4112@DOM1,C17693,C1438,auth,success,NTLM,,0,,medium,1
1070370,U66@DOM1,C17693,C2143,auth,success,NTLM,,0,,medium,0
1070442,U342@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
1070496,U342@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
1070688,U66@DOM1,C17693,C3017,auth,success,NTLM,,0,,medium,0
1070820,U66@DOM1,C17693,C3938,auth,success,NTLM,,0,,medium,0
1071248,U66@DOM1,C17693,C5653,auth,success,NTLM,,0,,medium,1
1071334,U66@DOM1,C17693,C2186,auth,success,NTLM,,0,,medium,0
1071508,U13@DOM1,C17693,C430,auth,success,NTLM,,0,,medium,1
1071580,U12@DOM1,C17693,C368,auth,success,NTLM,,0,,medium,1
1071690,U3486@DOM1,C22409,C625,auth,success,?,,0,,medium,0
1071690,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
1071690,U3486@DOM1,C22409,TGT,auth,success,?,,0,,medium,0
1071690,U3486@DOM1,C22409,C612,auth,success,?,,0,,medium,0
1071691,U3486@DOM1,C22409,C612,auth,success,Kerberos,,0,,medium,0
